id,zip,city,latitude,longitude,street,country_code
4033,39032.0,Campo Tures,46.920219,11.956698,S. Maurizio 9,IT
4034,39010.0,Andriano,46.5137,11.2289,"Via Hocheppan, 11",IT
4035,39030.0,Sesto,46.6994,12.3544,Via Europa 7,IT
4036,39040.0,Laion,46.608851,11.567029,"Mitterweg, 2",IT
4037,39057.0,Eppan,46.453825,11.271973,Umfahrungsstraße 13,IT
4038,39025.0,Plaus,46.655,11.0351,Via Segheria 8,IT
4039,39011.0,Lana,46.6011,11.1631,Via Schnatterpeck 27,IT
4040,39012.0,Merano,46.6767,11.1803,Via Planta 12,IT
4041,39018.0,Terlano,46.519077,11.260681,Chiusa 28,IT
4042,39027.0,Resia,46.829249,10.521509,paese nuovo 18,IT
4043,39048.0,Selva - Val Gardena,46.555446,11.73708,Str. La Sëlva 96,IT
4044,39036.0,La Villa,46.5806,11.8992,Str. Colz 116,IT
4045,39034.0,Dobbiaco,46.7351,12.2172,Via G. Mahler 28,IT
4046,39012.0,Merano,46.667547,11.154124,Via F. Petrarca 51,IT
4047,39027.0,Resia,46.8287,10.521239,paese nuovo 5,IT
4048,39046.0,Ortisei - Val Gardena,46.5739,11.6731,Str. Rezia 88,IT
4049,39048.0,Selva - Val Gardena,46.555004,11.761806,Str. Pitla Cir 6,IT
4050,39048.0,Selva - Val Gardena,46.5547,11.7407,Str. La Sëlva 67,IT
4051,39033.0,Colfosco,46.5533,11.8547,Str. Col Pradat 18,IT
4052,39052.0,Caldaro,46.3833,11.2497,San Giuseppe al Lago 37,IT
4053,39031.0,Riscone,46.776371,11.949971,Prack zu Asch 16 a,IT
4054,39012.0,Merano,46.6701,11.1824,Via Planta 2,IT
4055,39019.0,Tirolo,46.682333,11.161562,"via Monte Benedetto, 1",IT
4056,39027.0,Resia,46.82794,10.520506,Via nazionale   12,IT
4057,39047.0,S. Cristina - Val Gardena,46.5589,11.7194,Str. Val 6,IT
4058,39048.0,Selva - Val Gardena,46.558301,11.748575,Str. Mëisules 51,IT
4059,39030.0,Chienes,46.805788,11.840464,Im Linda 9,IT
4060,39020.0,Rablà,46.6719,11.0569,Via Gerold 25,IT
4061,39022.0,Lagundo,46.6883,11.1292,Via San Cassiano 20,IT
4062,39014.0,Postal,46.6194,11.1889,Via Raut 20,IT
4063,39012.0,Merano,46.6612,11.1714,Via Schallhof 1/A,IT
4064,39025.0,Naturno,46.650512,11.011605,Via Principale 5,IT
4065,39018.0,Terlano,46.531244,11.249567,Via Chiesa 17,IT
4066,39048.0,Selva - Val Gardena,46.545759,11.77188,Str. Plan 59,IT
4067,39011.0,Lana,46.6139,11.1564,Via S. Agata 4,IT
4068,39017.0,Scena,46.677938,11.184061,Vicolo Stickles Gassl 3,IT
4069,39040.0,Castelrotto,46.5503,11.5611,S. Valentino 1,IT
4070,39010.0,Andriano,46.5163,11.2323,Via Wolfsthurn 6,IT
4071,39024.0,Malles - Burgusio,46.71155,10.528264,"Burgusio, 136",IT
4072,39040.0,Laion,46.6022,11.6119,"S.Pietro, 10a",IT
4073,39017.0,Scena,46.687389,11.189886,Via Pichler 4/B,IT
4074,39024.0,Malles,46.6906,10.5437,"Via Stazione, 2",IT
4075,39052.0,Caldaro al Lago,46.411375,11.230672,Pozzo 19,IT
4076,39011.0,Lana,46.615107,11.139173,Vicolo Braunsberg 11,IT
4077,39040.0,TERMENO,46.3411,11.2389,"Piazza Municipio, 4",IT
4078,39042.0,Bressanone,46.6996,11.6566,Via Sarnes 56,IT
4079,39057.0,Monticolo-Appiano,46.4189,11.2836,"Lago di Monticolo, 104",IT
4080,39022.0,Lagundo,46.6853,11.1314,Via Catinaccio 1,IT
4081,39012.0,Merano,46.6608,11.1664,Via S. M. d. Conforto 24,IT
4082,39030.0,San Giacomo/Valle Aurina,47.004431,12.002487,Wollbachgisse 18,IT
4083,39040.0,Campo di Trens,46.8438,11.5251,Fuldres 39,IT
4084,39041.0,Colle Isarco,46.9522,11.3883,Fleres 95,IT
4085,39030.0,Rio Bianco/Valle Aurina,46.951285,11.87386,Kirchgasse 56,IT
4086,39040.0,Funes,46.6439,11.6639,San Giacomo 9,IT
4087,39011.0,Lana,46.612982,11.147776,Via Cappuccini 9,IT
4088,39017.0,Scena,46.6773,11.1906,Via Goyen 10,IT
4089,39057.0,Ganda | Appiano,46.4447,11.2544,"Via Max Sparer, 13",IT
4090,39040.0,Naz-Sciaves,46.779785,11.644435,"Aica, Via Oberdorf 57",IT
4091,39040.0,Velturno,46.6761,11.5983,Via Snodres 23,IT
4092,39100.0,Bolzano,46.4968,11.303,Via Leopoldo 2/A,IT
4093,39040.0,Barbiano,46.5878,11.5119,Saubach 22,IT
4094,39042.0,S. Leonardo / Bressanone,46.7203,11.6954,via Reuterberg 19,IT
4095,39030.0,Falzes,46.81556,11.893801,"Via Ried, 13 C",IT
4096,39030.0,S. Lorenzo di Sebato,46.7483,11.8661,"Onies, 12",IT
4097,39010.0,Meltina,46.569461,11.260536,Via Möltner Straße 82,IT
4098,39040.0,Villandro,46.641728,11.490532,Alpe 1,IT
4099,39050.0,Ega,46.409681,11.49964,Loc. Stenk 10,IT
4100,39043.0,Chiusa,46.6508,11.5714,Pardello 51,IT
4101,39052.0,Caldaro/Campi al Lago,46.3847,11.2694,Campi al Lago 12,IT
4102,39057.0,S. Paolo | Appiano,46.4722,11.2592,"Via S. Giustina, 20",IT
4103,39038.0,Versciaco,46.739072,12.335385,Via Hofer 2,IT
4104,39040.0,Barbiano,46.5997,11.5247,Via Barbiano 12,IT
4105,39052.0,Caldaro,46.4103,11.245,Via del Cimitero 3,IT
4106,39032.0,Campo Tures,46.9181,11.9586,"Via Daimer, 40",IT
4107,39030.0,Falzes,46.8122,11.8867,Via Hochrain 9,IT
4108,39052.0,Caldaro,46.4192,11.2506,Via Vivaio 6,IT
4109,39032.0,Campo Tures,46.9203,11.9539,Via Josef-Jungmann 28,IT
4110,39034.0,Dobbiaco,46.745667,12.233276,Valle S. Silvestro 5,IT
4111,39040.0,Naz-Sciaves,46.7508,11.6808,"Naz, Ölberg 1",IT
4112,39024.0,Malles - Burgusio,46.709802,10.527263,"Burgusio, 183",IT
4113,39052.0,Caldaro,46.4083,11.2376,Via Europa 26,IT
4114,39038.0,San Candido,46.7294,12.2811,Via Baranci 7,IT
4115,39034.0,Dobbiaco,46.7458,12.2331,Valle S. Silvestro 45,IT
4116,39052.0,Caldaro,46.412757,11.231514,Pozzo 18,IT
4117,39019.0,Tirolo,46.690097,11.155538,"via Principale, 21",IT
4118,39012.0,Merano,46.68,11.1561,Via G. Verdi 54,IT
4119,39012.0,Merano,46.655,11.1817,Via della Cava 15,IT
4120,39040.0,Castelrotto,46.562075,11.566397,Via Marinzen 39,IT
4121,39040.0,Castelrotto,46.569446,11.562113,Via Bühl 12,IT
4122,39040.0,Varna,46.7542,11.6164,Spelonca 7,IT
4123,39052.0,Caldaro,46.404,11.2369,Via Kardatsch 2,IT
4124,39052.0,Caldaro,46.4221,11.2406,Via Garnellen 14,IT
4125,39052.0,Caldaro,46.4095,11.2447,Via del Cimitero 6,IT
4126,39030.0,Lutago/Valle Aurina,46.953477,11.913298,Via Weißenbach 35,IT
4127,39030.0,Rio Bianco/Valle Aurina,46.946978,11.861555,Via Innertal 60,IT
4128,39011.0,Lana,46.61564,11.143131,Via Gries 19,IT
4129,39054.0,Vanga - Renon,46.560837,11.383842,Via Joseph Planer 2,IT
4130,39022.0,Lagundo,46.643881,11.073746,"Rio Lagundo, 24",IT
4131,39054.0,Soprabolzano - Renon,46.528316,11.403083,Via Paese 4,IT
4132,39054.0,39054 Monte di Mezzo - Renon,46.569682,11.460768,Almweg 18,IT
4133,39016.0,S. Valburga,46.544467,11.005907,Badlweg 60,IT
4134,39043.0,Chiusa,46.650615,11.571549,Pradello 50,IT
4135,39010.0,S. Martino in Passiria,46.800142,11.23068,Via Vallone-Montaccio 5,IT
4136,39054.0,Collalbo - Renon,46.537967,11.45903,Via Peter-Mayr 65,IT
4137,39010.0,Meltina,46.563524,11.265747,"Via Kreuzweg, 6",IT
4138,39040.0,Waidbruck,46.59803,11.532378,Kirchgasse 10c,IT
4139,39040.0,Castelrotto,46.579775,11.533217,Tagusa 14/1,IT
4140,39030.0,S. Lorenzo di Sebato,46.74713,11.863843,"Onies, 18",IT
4141,39030.0,Prags / Braies,46.7253,12.1261,Braies di Dentro  31,IT
4142,39054.0,Longomoso - Renon,46.547,11.4643,Oberlengmoos 4,IT
4143,39050.0,San Genesio,46.5222,11.2989,Cologna 22,IT
4144,39010.0,Tesimo,46.5385,11.1819,"Grissiano, 6",IT
4145,39040.0,Castelrotto,46.555167,11.521791,San Oswaldo 21/1,IT
4146,39043.0,Chiusa,46.655,11.5708,"Verdignes, 27",IT
4147,39050.0,S. Genesio,46.5458,11.355,"Via Avigna, 9",IT
4148,39010.0,Tesimo/Narano,46.5776,11.138,Plazzoles 1,IT
4149,39030.0,Sesto,46.709192,12.351283,Monte di Fuori 6,IT
4150,39034.0,Dobbiaco,46.735136,12.217876,Via Conte Künigl 26,IT
4151,39034.0,Dobbiaco,46.735106,12.217921,Via Conte Künigl 26,IT
4152,39043.0,Lazfons/Chiusa,46.6694,11.5503,Via Paese 6,IT
4153,39054.0,Longostagno - Renon,46.5501,11.4901,Antlas 17,IT
4154,39030.0,San Vigilio di Marebbe,46.7153,11.8794,"Rina, Str. Rina 31",IT
4155,39033.0,Corvara,46.5464,11.8808,Str. Col 14,IT
4156,39020.0,Curon / Vallelunga,46.834743,10.6232,Casabella 7,IT
4157,39015.0,Valtina/San Leonardo in Passiria,46.82622,11.287925,Via Giovo 8,IT
4158,39049.0,Val di Vizze,46.9586,11.5444,Caminata 66,IT
4159,39027.0,San Valentino alla Muta,46.750007,10.536317,via principale 4,IT
4160,39034.0,Dobbiaco,46.721106,12.223041,Via Lago 9,IT
4161,39010.0,Verano,46.625989,11.211076,Via Verano 1,IT
4162,39040.0,Campo di Trens,46.81874,11.444149,Via Passo Pennes 29,IT
4163,39054.0,Campodazzo,46.533618,11.489325,Atzwang 1,IT
4164,39054.0,Longomoso - Renon,46.541874,11.467436,Paese 12,IT
4165,39040.0,Naz-Sciaves,46.7528,11.6803,"Naz, Via Oberbrunnergasse 2",IT
4166,39040.0,Laion,46.639779,11.592806,"Fraina, 4",IT
4167,39020.0,Martello,46.560623,10.772073,Valdene 228,IT
4168,39054.0,Auna di Sopra - Renon,46.5606,11.4161,Via Auna di Sopra 7,IT
4169,39030.0,Sorafurcia,46.7317,12.0039,"Via Bagni di Pervalle, 5",IT
4170,39040.0,Barbiano,46.6178,11.5108,Trechiese 12,IT
4171,39030.0,San Martino in Badia,46.6842,11.8597,"Antermoia, Str. Valdander 21",IT
4172,39030.0,Villa Ottone,46.867523,11.938294,"Via al Castello, 28",IT
4173,39040.0,Racines,46.860323,11.303408,Racines di Dentro 20/A,IT
4174,39033.0,Colfosco,46.551156,11.845421,Str. Pecëi 52,IT
4175,39010.0,S. Martino in Passiria,46.815926,11.201559,Via Breiteben 3,IT
4176,39040.0,Barbiano,46.617723,11.512773,Briol 1,IT
4177,39030.0,Fundres,46.890941,11.704471,Via Lärcher 12,IT
4178,39030.0,Anterselva di Mezzo,46.8594,12.1,Via St. Georg 18,IT
4179,39032.0,Caminata,46.9032,11.9565,Via Badl 1,IT
4180,39046.0,Ortisei - Val Gardena,46.565381,11.696244,Str. Coi 1,IT
4181,39058.0,Val Sarentino,46.614066,11.373832,Grosso 6,IT
4182,39040.0,Campo di Trens,46.881583,11.459312,Castelpietra 9,IT
4183,39040.0,Cortaccia s.S.d.V.,46.3263,11.2173,Indermaurstr. 19,IT
4184,39055.0,Laives,46.427946,11.339094,Via Kennedy 81,IT
4185,39036.0,San Cassiano,46.571342,11.931987,Str. Micurá de Rü 41,IT
4186,39036.0,San Cassiano,46.5739,11.9278,Str. Costadedoi 122,IT
4187,39030.0,San Martino in Badia,46.6819,11.8975,"Str. Tor, 20",IT
4188,39036.0,Badia,46.611093,11.893932,Str. Pedraces 25,IT
4189,39030.0,Braies,46.719603,12.130605,Braies di Dentro 39,IT
4190,39040.0,Aldino,46.3672,11.3536,Paese 26,IT
4191,39020.0,Martello,46.5661,10.7822,"Meiern, 98",IT
4192,39050.0,Tires al Catinaccio,46.467113,11.544313,"Via San Cipriano, 27",IT
4193,39050.0,San Genesio,46.545112,11.313924,"Via Salto, 6",IT
4194,39053.0,Cardano,46.490095,11.394201,"Cardano - via Val d'Ega, 47",IT
4195,39016.0,S. Valburga,46.5489,11.005,"S. Valburga, Gasthof Eggwirt 112",IT
4196,39020.0,Martello,46.4898,10.687,"Altavalle, 200",IT
4197,39048.0,Selva - Val Gardena,46.553398,11.762352,Str. Nives 50,IT
4198,39011.0,Foiana,46.593622,11.149018,Via Mayenburg. 7,IT
4199,39025.0,Naturno,46.655063,11.004764,"Via Castello, 15",IT
4200,39040.0,Funes,46.641835,11.712446,Bergerweg 33/S. Maddalena,IT
4201,39054.0,Auna di Sotto - Renon,46.5114,11.4394,Via Principale 24,IT
4202,39033.0,Colfosco,46.549689,11.808734,Str. Frara 15,IT
4203,39036.0,San Cassiano,46.5671,11.9382,Str. Surega 36,IT
4204,39040.0,Alpe di Siusi,46.538466,11.602914,Compatsch 4,IT
4205,39056.0,Carezza,46.443487,11.589528,Via Nigra 14,IT
4206,39019.0,Tirolo,46.691007,11.152203,"Via Castello, 5",IT
4207,39030.0,San Vigilio di Marebbe,46.721807,11.891284,"Longega, Str. Longega, 10",IT
4208,39040.0,Ora,46.346211,11.2953,Via Nazionale 17,IT
4209,39030.0,Chienes,46.8061,11.8356,"Via Val Pusteria, 10",IT
4210,39042.0,S. Andrea - Bressanone,46.6831,11.7111,Valcroce 298/A,IT
4211,39024.0,Malles - Planol,46.721616,10.578375,"Planol, 1",IT
4212,39030.0,San Vigilio di Marebbe,46.6972,11.9342,"Str. Catarina Lanz, 58",IT
4213,39024.0,Malles - Burgusio,46.712281,10.530481,"Burgusio, 65",IT
4214,39010.0,Tesimo,46.5509,11.1435,Gampenstraße 16,IT
4215,39040.0,Cortaccia,46.3226,11.2156,Via Indermaur 10a,IT
4216,39040.0,Trodena nel Parco Naturale,46.322722,11.349959,"Via Kajetan  Pacher,  13",IT
4217,39040.0,Montagna,46.331066,11.304566,"Piazza della Chiesa, 11",IT
4218,39025.0,Naturno,46.650346,11.00373,"Via Castello, 4",IT
4219,39040.0,Varna,46.7386,11.64,Via Brennero 107,IT
4220,39040.0,TERMENO,46.34083,11.239178,"Via Julius von Payer, 2",IT
4221,39058.0,Val Sarentino,46.666859,11.365796,Campolasta 16,IT
4222,39017.0,Scena,46.736251,11.228036,Talle di sopra 69,IT
4223,39010.0,Verano,46.608229,11.23874,Via Leadner-Alm-Weg 1,IT
4224,39017.0,Scena,46.677254,11.232469,Via Gsteier 3,IT
4225,39044.0,Egna,46.304656,11.301132,"Via Monte, 4",IT
4226,39040.0,Oclini,46.3472,11.4311,Oclini 4,IT
4227,39027.0,San Valentino alla Muta,46.768576,10.529785,Via della chiesa 28,IT
4228,39040.0,Cortaccia/ Penone,46.314,11.2046,Hofstatt 11,IT
4229,39012.0,Merano,46.677186,11.147762,Via Goethe 76,IT
4230,39030.0,San Lorenzo di Sebato,46.779741,11.835941,"Elle, 12",IT
4231,39010.0,S. Pancrazio,46.5803,11.055,"Mariolberg, 1",IT
4232,39030.0,San Lorenzo di Sebato,46.7692,11.9236,"Santo Stefano, 30",IT
4233,39017.0,Scena,46.741096,11.230838,Talle di sopra 18,IT
4234,39030.0,Val Casies,46.835613,12.239381,Gasse 9 (S. Maddalena),IT
4235,39028.0,Corzes/Silandro,46.6311,10.7586,"Vicolo Fabbri, 12",IT
4236,39040.0,Cortaccia,46.314472,11.222802,Obergasse 5,IT
4237,39030.0,Gais,46.8477,11.982,Rio Molino  20,IT
4238,39030.0,Braies,46.7189,12.13,Braies di Dentro 6,IT
4239,39013.0,Plan/Moso in Passiria,46.810974,11.130441,Via Plan 99,IT
4240,39015.0,Valtina/San Leonardo in Passiria,46.826343,11.307701,Valtina 72,IT
4241,39024.0,Malles,46.6861,10.5525,"Via Nazionale, 12",IT
4242,39040.0,Montagna,46.331,11.2961,Via Egna 7,IT
4243,39042.0,Eores/Bressanone,46.6678,11.6922,via della Chiesa 18,IT
4244,39058.0,Val Sarentino,46.739125,11.437958,Valdurna 50,IT
4245,39020.0,Senales,46.7347,10.9268,Val di fosse,IT
4246,39038.0,Prato  Drava,46.7425,12.3433,Via Giovo 11,IT
4247,39040.0,Racines,46.875,11.3581,Racines di Fuori 4,IT
4248,39034.0,Dobbiaco,46.747268,12.219683,Monte Rota 2,IT
4249,39030.0,Val Casies,46.8119,12.2292,Via San Martino 16 (S. Martino),IT
4250,39040.0,Naz-Sciaves,46.7506,11.6572,"Rasa, Via Michael-Pacher 34",IT
4251,39030.0,Vallarga,46.841134,11.729433,Via Außerdrittel 3,IT
4252,39040.0,Barbiano,46.6108,11.5225,Via Rosengarten 27,IT
4253,39030.0,Val Casies,46.81247,12.230229,Via San Martin 18 a (S. Martino),IT
4254,39016.0,S.Valburga,46.5514,11.0067,"S. Valburga,  Albergo Kirchsteiger 179",IT
4255,39100.0,Bolzano,46.4759,11.3695,"Colle, 15",IT
4256,39043.0,Chiusa,46.6456,11.5733,Via San Giuseppe 30,IT
4257,39052.0,Caldaro,46.3833,11.2693,Campi al lago 5,IT
4258,39049.0,Val di Vizze,46.966351,11.595295,S. Giacomo 12,IT
4259,39100.0,Bolzano/Colle,46.476166,11.369252,"Colle,  11",IT
4260,39050.0,Ponte Nova,46.4353,11.468,Via Val d'Ega 14,IT
4261,39050.0,Fiè allo Sciliar,46.51753,11.50282,Piazza della Chiesa 2,IT
4262,39030.0,San Vigilio di Marebbe,46.705,11.9303,"Str. Plan de Corones, 78",IT
4263,39033.0,Corvara,46.54651,11.876173,Str. Col Alt 104,IT
4264,39040.0,BARBIAN,46.603868,11.519904,Dorf 8,IT
4265,39040.0,Funes,46.6406,11.6844,Pizack 51/S. Pietro,IT
4266,39010.0,Meltina,46.585,11.2817,"Via Langfennweg, 1",IT
4267,39030.0,San Vigilio di Marebbe,46.7183,11.9194,"Pieve di Marebbe, Str. La Pli 21",IT
4268,39050.0,Tires al Catinaccio,46.46596,11.530602,Via San Giorgio 52,IT
4269,39036.0,San Cassiano,46.5703,11.9336,Str. Micurá de Rü 46,IT
4270,39030.0,Rasun di Sopra,46.791092,12.056633,"Via Rasun di Sopra, 32",IT
4271,39051.0,Bronzolo,46.403158,11.32137,Via Chiesa Vecchia 15,IT
4272,39050.0,s. Genesio,46.541606,11.301557,Via Montoppio 16,IT
4273,39056.0,Nova Levante,46.426631,11.524951,Via Dolomiti 23,IT
4274,39024.0,Malles Venosta,46.684732,10.54761,"Via della Stazione, 39",IT
4275,39056.0,Nova Levante-Carezza,46.41742,11.575357,Via Bellavista 9,IT
4276,39054.0,Auna di Sopra - Renon,46.560789,11.412724,Via San Leonardo 1,IT
4277,39040.0,Barbiano,46.6183,11.51,Trechiese 8,IT
4278,39031.0,Brunico - S. Giorgio,46.815766,11.934261,"Via della Chiesa, 8",IT
4279,39040.0,Funes,46.6436,11.6322,Mileins 8/Tiso,IT
4280,39050.0,San Genesio,46.563478,11.356323,Avigna Paese 38,IT
4281,39041.0,Colle Isarco,46.937852,11.444829,Via Roma 11,IT
4282,39025.0,Naturno,46.661027,11.037676,Via Stein 20,IT
4283,39052.0,Caldaro,46.4134,11.2458,Piazza Principale 5,IT
4284,39030.0,Villa Ottone,46.8667,11.949,Taufererstr. 19,IT
4285,39030.0,Gais,46.835748,11.951527,Via Talfrieden 16,IT
4286,39013.0,Moso in Passiria,46.831846,11.166694,Paese 36,IT
4287,39016.0,S.Nicolò,46.5286,10.94,"S. Nicolò, 255",IT
4288,39020.0,Senales,46.684658,10.932856,"Monte Santa Caterina, 40",IT
4289,39030.0,Terento,46.8308,11.7908,"Strada del Sole, 28",IT
4290,39040.0,Val di Vizze,46.969672,11.6032,S. Giacomo 52,IT
4291,39018.0,Terlano,46.532022,11.250502,Via Chiesa 38,IT
4292,39017.0,Scena,46.726691,11.229181,Talle di sopra 78,IT
4293,39022.0,Lagundo,46.6961,11.1175,"Velloi, 7",IT
4294,39030.0,Chienes/Casteldarne,46.7961,11.8364,Via Casteldarne 38,IT
4295,39031.0,Ameto,46.813,11.9635,Via Ameto 1,IT
4296,39040.0,Varna,46.7554,11.6164,Spelonca 10,IT
4297,39023.0,Tanas/Lasa,46.642437,10.665454,Tanas 31,IT
4298,39030.0,Sesto,46.6997,12.3659,Monte del mezzo 3,IT
4299,39040.0,Naz-Sciaves,46.7522,11.6808,"Naz, Via Fürstner 3",IT
4300,39054.0,Collalbo - Renon,46.576681,11.44681,Via Tann 30,IT
4301,39037.0,Rodengo,46.777566,11.690269,Villa 36,IT
4302,39017.0,Scena,46.698977,11.219733,Montescena 11,IT
4303,39020.0,Marlengo,46.649555,11.147179,"Via delle Palade, 57",IT
4304,39015.0,Valtina/San Leonardo in Passiria,46.819901,11.258186,Via Giovo 48,IT
4305,39015.0,San Leonardo in Passiria,46.813575,11.246985,Via Castello 11,IT
4306,39042.0,Bressanone,46.720736,11.674441,via Luson 29,IT
4307,39030.0,Chienes/S. Sigismondo,46.8081,11.8103,Via Valle Pusteria 16,IT
4308,39053.0,Cardano,46.492454,11.39323,"Cardano - via Val d'Ega, 6",IT
4309,39049.0,Vipiteno,46.89821,11.433522,Via Geizkofler 15,IT
4310,39053.0,Collepietra,46.485512,11.455774,Collepietra - Via della Chiesa 6,IT
4311,39013.0,Plata/Moso in Passiria,46.822791,11.17747,Plata 25,IT
4312,39054.0,Auna di Sopra - Renon,46.564003,11.413352,Via Lahn 10,IT
4313,39055.0,San Giacomo/Laives,46.448317,11.336583,Via San Giacomo 242,IT
4314,39030.0,San Vigilio di Marebbe,46.722175,11.891799,"Longega, Str. Longega 1",IT
4315,39010.0,Tesimo,46.5548,11.178,"Prissiano, 76",IT
4316,39058.0,Val Sarentino,46.742324,11.353523,Mulles 6,IT
4317,39017.0,Scena,46.684658,11.205454,Via St. Georgen 54,IT
4318,39055.0,La Costa/ Laives,46.4503,11.3565,La Costa 21,IT
4319,39012.0,Merano,46.6622,11.1633,Via Roma 166,IT
4320,39057.0,S. Michele/Appiano,46.4456,11.2622,Crocevia 1,IT
4321,39040.0,Ora,46.354008,11.29905,"Via San Urbano, 2",IT
4322,39040.0,Ora,46.348614,11.297325,Via degli Olmi 4,IT
4323,39010.0,Madonna di Senale,46.510282,11.10986,Malgasott n. 33,IT
4324,39028.0,Corzes/Silandro,46.6311,10.7578,Vicolo Fabbri 22,IT
4325,39042.0,Eores/Bressanone,46.685159,11.738935,via Valcroce 80,IT
4326,39050.0,Nova Ponente,46.4136,11.4258,Paese 2,IT
4327,39040.0,Barbiano,46.602662,11.519415,Paese 6,IT
4328,39033.0,Corvara,46.5517,11.8706,Str. La Siëia 10,IT
4329,39040.0,Salorno,46.2398,11.2113,Via Dr. Josef Noldin 2,IT
4330,39036.0,Badia,46.610653,11.899374,Str. San Linert 23,IT
4331,39053.0,Prato all'Isarco,46.495143,11.447411,Via Stazione 4,IT
4332,39054.0,Soprabolzano - Renon,46.5231,11.3906,Via Maria-Assunta 2,IT
4333,39040.0,Aldino,46.375,11.395,Lerch 41,IT
4334,39020.0,Senales,46.688326,10.93403,"Monte Santa Caterina, 49",IT
4335,39055.0,La Costa/Laives,46.465,11.3661,La Costa 41,IT
4336,39040.0,Velturno,46.6664,11.6131,Via Brennero 10,IT
4337,39013.0,Moso in Passiria,46.887116,11.138234,Via Passo del Rombo 27,IT
4338,39030.0,Perca/Plata,46.801448,12.002421,"Via Plata, 5",IT
4339,39040.0,Aldino,46.367391,11.347406,Wildeich 14,IT
4340,39040.0,Campo di Trens,46.8481,11.4861,Dosso 11,IT
4341,39020.0,Martello,46.4878,10.6875,"Altavalle, 199",IT
4342,39054.0,Longostagno - Renon,46.5553,11.4919,Paese 1,IT
4343,39100.0,Bolzano,46.5012,11.3657,S. Maddalena di sotto 2,IT
4344,39027.0,Resia,46.83144,10.512768,paese vecchio 1,IT
4345,39010.0,Andriano,46.51883,11.233442,"Piazza S. Urbano, 4",IT
4346,39026.0,Prato allo Stelvio,46.637445,10.567294,Via Mercato 10,IT
4347,39041.0,Brennero,46.979338,11.485126,Terme di Brennero 5,IT
4348,39046.0,Ortisei - Val Gardena,46.57,11.6942,Str. Sacun 136,IT
4349,39030.0,S. Lorenzo di Sebato,46.78337,11.900972,"Via Josef Renzler, 24",IT
4350,39058.0,Val Sarentino,46.666226,11.36482,Campolasta  34,IT
4351,39050.0,Nova Ponente,46.3843,11.5253,Obereggen 14,IT
4352,39012.0,Merano,46.656585,11.148988,Via delle Palade 103/105,IT
4353,39020.0,Martello,46.64777,11.010892,Selva 1,IT
4354,39040.0,Campodazzo - Renon,46.513645,11.477563,Via Campodazzo 12,IT
4355,39049.0,Val di Vizze,46.9791,11.6318,Sasso 95,IT
4356,39030.0,Braies,46.7114,12.0959,S. Vito 29,IT
4357,39036.0,La Villa,46.583537,11.899435,Str. Rottonara 44,IT
4358,39040.0,Laion,46.597244,11.601143,"Novale, 83",IT
4359,39040.0,Ortisei - Val Gardena,46.5958,11.6036,Str. Gardena 83,IT
4360,39040.0,Funes,46.652354,11.620212,Via Teiser 13,IT
4361,39026.0,Prato allo Stelvio,46.617371,10.594803,Via Argentieri 1,IT
4362,39058.0,Val Sarentino,46.666299,11.365737,Campolasta 12,IT
4363,39026.0,Prato allo Stelvio,46.6225,10.582,Agumes 36/a,IT
4364,39024.0,Malles - Burgusio,46.711266,10.531149,Burgusio 104,IT
4365,39030.0,Vallarga,46.843766,11.727621,Georg- Lantschnerstr. 14,IT
4366,39046.0,Ortisei - Val Gardena,46.5745,11.678,Str. Sacun 49,IT
4367,39010.0,Meltina,46.58758,11.240361,"Via Aschlerbach, 1",IT
4368,39040.0,Villandro,46.637269,11.550542,S. Valentino 7,IT
4369,39046.0,Ortisei - Val Gardena,46.5729,11.6723,Str. Setil 5,IT
4370,39013.0,Plata/Moso in Passiria,46.822319,11.176864,Plata 34,IT
4371,39045.0,Mezzaselva - Fortezza,46.8078,11.575,via Brennero 1,IT
4372,39017.0,Scena,46.696904,11.195922,Via Verdins 34/A,IT
4373,39032.0,Acereto,46.9189,11.9825,Via Riva di Tures 42,IT
4374,39040.0,Castelrotto,46.5664,11.5597,Via O.-v.-Wolkenstein 15,IT
4375,39030.0,S. Lorenzo di Sebato,46.783024,11.901923,"Via Josef Renzler, 13",IT
4376,39013.0,Corvara/Moso in Passiria,46.870816,11.149642,Corvara 6b,IT
4377,39030.0,Rasun di Sopra,46.7897,12.0581,"Via Rasun di Sorpa, 21",IT
4378,39029.0,Gomagoi,46.578237,10.546961,Via Trus 3,IT
4379,39050.0,Fiè allo Sciliar,46.517129,11.504981,Via Bolzano 11,IT
4380,39040.0,Castelrotto,46.555992,11.521443,S. Osvaldo 19,IT
4381,39030.0,Braies,46.7206,12.1392,Braies di Fuori 72,IT
4382,39015.0,S. Leonardo in Passiria,46.825127,11.270881,Valtina 24,IT
4383,39054.0,Barbiano,46.603766,11.458028,Via Corno 1,IT
4384,39043.0,Gudon/Chiusa,46.6483,11.6014,Gudon 45,IT
4385,39030.0,San Cassiano,46.5592,11.9572,Str. Pre de Ví 20,IT
4386,39033.0,Corvara,46.5481,11.8753,Str. Col Alt 89,IT
4387,39019.0,Tirolo,46.673104,11.165179,"Via Monte S. Zeno, 25",IT
4388,39030.0,San Vigilio di Marebbe,46.6956,11.9383,Str. Paracia 6,IT
4389,39033.0,Colfosco,46.554394,11.861792,Str. Costa 5,IT
